bsm_id,bsm_scientific_name,bsm_common_name,bsm_species_id,exists_in_wt
5279,Rhipidura aureola,White-browed Fantail,,t
5280,Rhipidura brachyrhyncha,Dimorphic Fantail,,t
5281,Rhipidura cyaniceps,Blue-headed Fantail,,f
5282,Rhipidura dryas,Arafura Fantail,,t
5283,Rhipidura fuliginosa,New Zealand Fantail,,t
5284,Rhipidura javanica,Malaysian Pied-Fantail,,t
5285,Rhipidura leucophrys,Willie-wagtail,,t
5286,Rhipidura leucothorax,White-bellied Thicket-Fantail,,t
5287,Rhipidura maculipectus,Black Thicket-Fantail,,t
5288,Rhipidura nigritorquis,Philippine Pied-Fantail,,t
5289,Rhipidura perlata,Spotted Fantail,,t
5290,Rhipidura rufifrons,Australian Rufous Fantail,,t
5291,Rhipidura rufiventris,Northern Fantail,,t
5292,Rhipidura teysmanni,Sulawesi Fantail,,t
5293,Rhipidura threnothorax,Sooty Thicket-Fantail,,t
5294,Rhipidura verreauxi,New Caledonian Streaked Fantail,,t
5296,Rhodophoneus cruentus,Rosy-patched Bushshrike,,t
5297,Rhodospingus cruentus,Crimson-breasted Finch,,t
5298,Rhodospiza obsoleta,Desert Finch,,t
5301,Rhopias gularis,Star-throated Antwren,,t
5302,Rhopophilus pekinensis,Beijing Babbler,,t
5303,Rhopornis ardesiacus,Slender Antbird,,t
5304,Rhopospina alaudina,Band-tailed Sierra Finch,,f
5305,Rhopospina caerulescens,Blue Finch,,f
5306,Rhopospina fruticeti,Mourning Sierra Finch,,t
5308,Rhynchocyclus olivaceus,Eastern Olivaceous Flatbill,1573,t
5313,Rhynchospiza stolzmanni,Tumbes Sparrow,,t
5314,Rhynchospiza strigiceps,Chaco Sparrow,,t
5315,Rhynchotus rufescens,Red-winged Tinamou,,t
5316,Rhynochetos jubatus,Kagu,,t
5317,Rhyticeros cassidix,Knobbed Hornbill,,t
5318,Rhyticeros plicatus,Blyth's Hornbill,,t
5319,Rhyticeros undulatus,Wreathed Hornbill,,t
5321,Rhytipterna immunda,Pale-bellied Mourner,,t
5322,Rhytipterna simplex,Greyish Mourner,,t
5323,Riparia chinensis,Grey-throated Martin,,t
5325,Riparia paludicola,Plain Martin,,f
5326,Riparia riparia,Sand Martin,790,t
5328,Rollulus rouloul,Crested Partridge,,t
5329,Roraimia adusta,Roraiman Barbtail,,f
5330,Rostratula benghalensis,Greater Painted-Snipe,,t
5332,Rubigula erythropthalmos,Spectacled Bulbul,,t
5333,Rubigula flaviventris,Black-crested Bulbul,,t
5334,Rubigula gularis,Flame-throated Bulbul,,t
5335,Rupicola peruvianus,Andean Cock-of-the-rock,,t
5336,Rupicola rupicola,Guianan Cock-of-the-rock,,t
5339,Sakesphorus canadensis,Black-crested Antshrike,,t
5340,Sakesphorus cristatus,Silvery-cheeked Antshrike,,t
5341,Sakesphorus luctuosus,Glossy Antshrike,,t
5343,Salpornis salvadori,African Spotted Creeper,,t
5346,Saltator atripennis,Black-winged Saltator,,t
5347,Saltator aurantiirostris,Golden-billed Saltator,,t
5348,Saltator cinctus,Masked Saltator,,t
5349,Saltator coerulescens,Bluish-grey Saltator,1232,t
5350,Saltator fuliginosus,Black-throated Grosbeak,,t
5351,Saltator grandis,Cinnamon-bellied Saltator,,f
5352,Saltator grossus,Slate-coloured Grosbeak,1829,t
5353,Saltator maxillosus,Thick-billed Saltator,,t
5355,Saltator nigriceps,Black-cowled Saltator,,t
5356,Saltator olivascens,Olive-grey Saltator,,f
5357,Saltator orenocensis,Orinocan Saltator,,t
5358,Saltator similis,Green-winged Saltator,,t
5360,Saltatricula atricollis,Black-throated Saltator,,t
5361,Saltatricula multicolor,Many-coloured Chaco Finch,,t
5363,Sappho sparganurus,Red-tailed Comet,,t
5364,Sarcops calvus,Coleto,,t
5365,Sarothrura elegans,Buff-spotted Flufftail,,t
5366,Sarothrura insularis,Madagascar Flufftail,,t
5367,Sarothrura pulchra,White-spotted Flufftail,,t
5368,Sarothrura rufa,Red-chested Flufftail,,t
5369,Sasia abnormis,Rufous Piculet,,t
5370,Sasia ochracea,White-browed Piculet,,t
5373,Saucerottia tobaci,Copper-rumped Hummingbird,,f
5374,Saundersilarus saundersi,Saunders's Gull,,t
5375,Saxicola caprata,Pied Bushchat,,t
5376,Saxicola ferreus,Grey Bushchat,,t
5377,Saxicola maurus,Siberian Stonechat,,t
5379,Saxicola rubicola,European Stonechat,,t
5380,Saxicola stejnegeri,Amur Stonechat,,t
5381,Saxicola torquatus,African Stonechat,1941,t
5385,Scaphiopus couchii,Couch's Spadefoot,,f
5386,Scelorchilus albicollis,White-throated Tapaculo,,t
5387,Scelorchilus rubecula,Chucao Tapaculo,,t
5388,Scenopoeetes dentirostris,Tooth-billed Bowerbird,,t
5389,Schetba rufa,Rufous Vanga,,t
5390,Schiffornis aenea,Foothill Schiffornis,,t
5391,Schiffornis major,Varzea Schiffornis,,t
5392,Schiffornis olivacea,Olivaceous Schiffornis,,t
5394,Schiffornis turdina,Brown-winged Schiffornis,,t
5396,Schiffornis virescens,Greenish Schiffornis,,t
5397,Schistes geoffroyi,Geoffroy's Daggerbill,,t
5398,Schistochlamys melanopis,Black-faced Tanager,,t
5399,Schistochlamys ruficapillus,Cinnamon Tanager,,t
5400,Schoenicola platyurus,Broad-tailed Grassbird,,t
